Responsibilities,Role,UNIQUE ID,Role Person,Avg_SkillScore,Cluster,NO,ROLE,LAMA KERJA BERJALAN,GRADE,Durasi Bulan,"Technical Score (29,06%)","Personal Evaluation Score (49,17%)","Discipline Score (15,06%)",Development Score (7%),Expert Judgement,Capability Score,scoring_eval,job_count,d,finalscore,finalscore_scaled
Optimize business processes with AI,Data Scientist,77571f19,Data Analyst,1.8333333333333333,2,54,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,77.8103933242,100.0,100.0,5.536442394,1.0,79.32087607,79.32087607,0.0,42.90173098376666,42.90173098376666,0.4317867249584377
Optimize business processes with AI,Data Scientist,7L762383,Data Analyst,3.5,0,59,DATA ANALYST,1 tahun 10 bulan,MIDDLE,22,63.2588118579,88.5,94.96527778,2.554920958,1.0,68.65055253,68.65055253,0.0,38.0297928409,38.0297928409,0.30722470107652217
Optimize business processes with AI,Data Scientist,7b6d04c9,Data Analyst,2.9444444444444446,3,2,DATA ANALYST,4 tahun 5 bulan,MIDDLE,53,73.2388159429,86.0,100.0,4.742239915,1.0,70.9884555,70.9884555,4.0,39.00777030388889,39.00777030388889,0.33222888801989714
Optimize business processes with AI,Data Scientist,7ba9df08,Data Analyst,3.5555555555555554,0,25,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,56.631039916,92.5,96.35416667,0.0,1.2,82.079429,82.079429,0.0,45.17320848111111,45.17320848111111,0.4898621409375433
Optimize business processes with AI,Data Scientist,7d317bd2,Data Scientist,1.2222222222222223,2,90,DATA ANALYST,4 tahun 4 bulan,JUNIOR,52,63.7458566762,86.5,86.37152778,3.794124597,1.0,67.4194445,67.4194445,6.0,36.306750029444444,43.56810003533333,0.4488239440858909
Optimize business processes with AI,Data Scientist,7dc30989,Data Scientist,3.4444444444444446,1,73,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,92.1873832863,90.0,0.0,8.045322081,1.0,76.69106422,76.69106422,4.0,42.26515292548889,50.71818351058667,0.6316318621023023
Optimize business processes with AI,Data Scientist,7fe7bd2c,Data Scientist,2.9444444444444446,0,65,DATA SCIENTIST,2 tahun 2 bulan,JUNIOR,26,39.5228291321,89.5,99.30555556,6.121971713,1.0,63.07245784,63.07245784,5.0,34.81229154408889,41.77474985290667,0.4029729251071016
Optimize business processes with AI,Data Scientist,8126543f,Data Scientist,2.5555555555555554,0,85,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,63.1813433708,90.0,99.30555556,6.700326893,1.0,70.28096361,70.28096361,0.0,38.45002182441111,46.14002618929333,0.5145810037236771
Optimize business processes with AI,Data Scientist,8387045b,Data Scientist,3.8333333333333335,1,69,DATA SCIENTIST,4 tahun 4 bulan,MIDDLE,52,85.768554505,94.0,98.61111111,53.90204421,1.2,99.0,99.0,10.0,54.271666666666675,65.126,1.0
Optimize business processes with AI,Data Scientist,859bd42e,Data Scientist,3.111111111111111,0,95,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,91.9510387488,95.0,100.0,9.232623263,1.0,81.52852324,81.52852324,1.0,44.672339539422225,53.60680744730667,0.7054860107471114
Optimize business processes with AI,Data Scientist,85e8c8f1,Data Scientist,3.2222222222222223,0,105,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,86.9119456117,93.0,100.0,3.409887033,1.1,86.02380765,86.02380765,0.0,47.107062498944444,56.52847499873333,0.7801849935017833
Optimize business processes with AI,Data Scientist,8K760816,Data Analyst,2.5,0,15,DATA ANALYST,2 tahun 8 bulan,MIDDLE,32,52.4918446546,98.5,100.0,3.455357726,1.0,70.91183125,70.91183125,8.0,38.7582705625,38.7582705625,0.32584986763128276
Optimize business processes with AI,Data Scientist,9ab9d681,Data Scientist,3.7222222222222223,1,18,DATA SCIENTIST,3 tahun 0 bulan,MIDDLE,36,31.3339898458,92.0,100.0,52.63227356,1.0,68.97507879,68.97507879,3.0,38.306236203144444,45.96748344377333,0.5101695615095387
Optimize business processes with AI,Data Scientist,a016ffe0,Data Scientist,3.5,1,26,DATA SCIENTIST,3 tahun 1 bulan,MIDDLE,37,82.0345763308,64.0,34.49197861,6.239432544,1.2,71.75887324,71.75887324,3.0,39.677202817200005,47.61264338064,0.5522317645458397
Optimize business processes with AI,Data Scientist,a20ce132,Data Analyst,4.055555555555555,1,22,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,84.2864145654,95.0,98.61111111,10.2440888,1.2,95.23244671,95.23244671,0.0,52.379307867411114,52.379307867411114,0.6741022313348332
Optimize business processes with AI,Data Scientist,a77b4e68,Data Scientist,2.0555555555555554,2,80,MGT,2 tahun 5 bulan,-,29,80.6774626521,90.0,100.0,29.57650728,1.0,78.85832029,78.85832029,0.0,42.76102086481111,51.31322503777333,0.6468454331179112
Optimize business processes with AI,Data Scientist,a9fcd0c5,Data Analyst,2.3333333333333335,2,23,DATA ANALYST,2 tahun 1 bulan,MIDDLE,25,86.9994864617,91.5,100.0,7.075545771,1.1,85.847875,85.847875,9.0,46.59604041666667,46.59604041666667,0.526240030052601
Optimize business processes with AI,Data Scientist,ae73e946,Data Analyst,1.4444444444444444,2,72,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,83.7572654062,85.0,97.91666667,10.90515878,1.0,74.34235311,74.34235311,7.0,40.0803360371889,40.0803360371889,0.35965143620677315
Optimize business processes with AI,Data Scientist,afb96c1d,Data Analyst,2.888888888888889,0,19,DATA ANALYST,2 tahun 8 bulan,JUNIOR,32,77.4700746967,84.5,100.0,6.630101873,1.0,71.7649257,71.7649257,2.0,39.39318839877778,39.39318839877778,0.3420829659109239
Optimize business processes with AI,Data Scientist,aff5a1f7,Data Engineer,3.888888888888889,3,96,DATA ENGINEER,2 tahun 7 bulan,JUNIOR,31,69.9306139125,90.0,98.61111111,7.174163182,1.2,86.72069722,86.72069722,0.0,47.789747304377784,47.789747304377784,0.5567598235095002
Optimize business processes with AI,Data Scientist,b0519d51,Data Scientist,2.9444444444444446,0,43,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,66.8638392858,92.0,99.30555556,4.723839233,1.1,79.24054742,79.24054742,0.0,43.38137902148889,52.05765482578666,0.6658784500228354
Optimize business processes with AI,Data Scientist,b7ddf289,Artificial Intelligence Engineer,2.8333333333333335,1,44,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,78.282819795,95.0,100.0,11.82325385,1.0,77.94660283,77.94660283,9.0,42.643366166566665,42.643366166566665,0.4251810490268922
Optimize business processes with AI,Data Scientist,be2d891b,Data Scientist,4.055555555555555,1,14,AI ENGINEER,2 tahun 3 bulan,JUNIOR,27,70.2197654063,95.0,0.0,0.33375087,1.3,92.33751534,92.33751534,3.0,50.844994241311106,61.013993089573326,0.8948673222115686
Optimize business processes with AI,Data Scientist,beb45f59,Data Analyst,2.111111111111111,2,68,DATA ANALYST,3 tahun 4 bulan,MIDDLE,40,86.1330823996,80.0,98.61111111,6.436879162,1.0,71.94756403,71.94756403,2.0,39.12443115812222,39.12443115812222,0.3352115843688591
Optimize business processes with AI,Data Scientist,c0b0190c,Data Analyst,3.8333333333333335,1,17,DATA SCIENTIST,6 tahun 5 bulan,MIDDLE,77,29.2835988563,84.0,22.19251337,4.068139436,1.0,53.16264673,53.16264673,29.0,29.977869433566667,29.977869433566667,0.1013592228318697
Optimize business processes with AI,Data Scientist,c13b7f6c,Data Analyst,1.9444444444444444,2,34,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,87.4991246496,90.0,100.0,12.60600857,1.0,78.2842696,78.2842696,8.0,42.404551776888894,42.404551776888894,0.4190752236165383
Optimize business processes with AI,Data Scientist,c4acf473,Data Analyst,3.7222222222222223,3,107,DATA ANALYST,2 tahun 9 bulan,JUNIOR,33,79.9589169,86.5,93.31597222,0.0,1.0,72.02498398,72.02498398,0.0,39.92268595384444,39.92268595384444,0.3556207582977585
Optimize business processes with AI,Data Scientist,c5c364b3,Data Analyst,3.0555555555555554,0,60,DATA ANALYST,1 tahun 1 bulan,JUNIOR,13,40.932846055,100.0,16.57754011,1.742317797,1.0,64.65542017,64.65542017,0.0,35.703483801211114,35.703483801211114,0.24774739375834226
Optimize business processes with AI,Data Scientist,c615b19e,Data Engineer,3.2222222222222223,3,63,DATA SCIENTIST,4 tahun 4 bulan,JUNIOR,52,71.0338060221,88.0,96.52777778,3.953496176,1.0,70.97960925,70.97960925,9.0,39.13363734694444,39.13363734694444,0.3354469612308609
Optimize business processes with AI,Data Scientist,ccc8525a,Data Scientist,3.5,1,47,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,75.7084500467,90.0,0.0,0.0,1.0,70.11863666,70.11863666,16.0,38.80787742980001,46.56945291576001,0.5255602609697886
Optimize business processes with AI,Data Scientist,cdb6bf28,Artificial Intelligence Engineer,3.9444444444444446,1,6,AI ENGINEER,7 tahun 1 bulan,MIDDLE,85,81.6822187204,91.0,0.0,3.667866596,1.3,95.09100733,95.09100733,14.0,52.25212277378889,52.25212277378889,0.6708504592054207
Optimize business processes with AI,Data Scientist,cf9338b5,Data Scientist,2.6666666666666665,0,74,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,82.0043154762,90.0,35.29411765,3.321482848,1.0,72.67275856,72.67275856,8.0,39.769895370133334,47.723874444159996,0.5550756361189784
Optimize business processes with AI,Data Scientist,d08b974d,Data Analyst,2.5,0,86,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,58.8772058825,93.5,97.91666667,0.871158899,1.0,69.7799626,69.7799626,0.0,38.158380178,38.158380178,0.31051232470495715
Optimize business processes with AI,Data Scientist,d8c9672c,Data Analyst,3.888888888888889,1,82,DATA ANALYST,2 tahun 4 bulan,MIDDLE,28,73.7417775442,90.5,95.05208333,9.595209262,1.0,73.7469197,73.7469197,0.0,40.91364521877778,40.91364521877778,0.38095685411936964
Optimize business processes with AI,Data Scientist,ecc200ca,Data Engineer,3.111111111111111,3,56,DATA ENGINEER,1 tahun 9 bulan,MIDDLE,21,71.0850840338,89.0,99.30555556,5.758942974,1.2,86.333236,86.333236,2.0,47.21883730222223,47.21883730222223,0.5421632290459503
Optimize business processes with AI,Data Scientist,eed0f189,Data Analyst,2.9444444444444446,3,45,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,69.240079365,96.0,70.49910873,48.01347408,1.0,79.53001534,79.53001534,4.0,43.5347970190889,43.5347970190889,0.4479724777940102
Optimize business processes with AI,Data Scientist,f007ee36,Artificial Intelligence Engineer,2.4444444444444446,0,70,AI ENGINEER,2 tahun 0 bulan,MIDDLE,24,40.1500350142,90.0,99.30555556,2.332863117,1.3,81.80872206,81.80872206,2.0,44.50751158068889,44.50751158068889,0.4728421068613884
Optimize business processes with AI,Data Scientist,f2f08a05,Data Engineer,2.0555555555555554,3,94,DATA ENGINEER,2 tahun 5 bulan,JUNIOR,29,59.4675711954,87.0,99.30555556,7.027424482,1.2,81.33092925,81.33092925,1.0,44.071503613611114,44.071503613611114,0.46169458544070563
Optimize business processes with AI,Data Scientist,f6f88029,Data Analyst,1.2222222222222223,2,100,MGT,4 tahun 3 bulan,-,51,4.3391106446,90.0,78.20855615,6.010278684,1.0,48.76020407,48.76020407,0.0,26.417352601544447,26.417352601544447,0.010326625607358494
Optimize business processes with AI,Data Scientist,fbc7621c,Data Scientist,2.8333333333333335,0,93,DATA SCIENTIST,8 tahun 6 bulan,MIDDLE,102,58.3732609713,75.0,100.0,12.17940809,1.0,62.37965806,62.37965806,0.0,34.392885438466664,41.27146252615999,0.3901052559833721
Optimize business processes with AI,Data Scientist,ff56a859,Data Scientist,3.5555555555555554,0,97,DATA SCIENTIST,4 tahun 3 bulan,JUNIOR,51,71.9907037817,89.5,95.83333333,11.98196147,1.0,73.15820762,73.15820762,3.0,40.44496114971111,48.53395337965333,0.5757871206966099
Optimize database performance,Data Engineer,006bac9a,Data Analyst,3.0588235294117645,3,7,DATA ANALYST,2 tahun 5 bulan,JUNIOR,29,24.3446545288,90.0,100.0,10.68886874,1.0,59.64183706,59.64183706,2.0,33.04782070062353,33.04782070062353,0.1947017588296951
Optimize database performance,Data Engineer,00c74be4,Data Scientist,2.7058823529411766,3,106,DATA SCIENTIST,5 tahun 10 bulan,MIDDLE,70,65.8296276846,90.0,70.58823529,2.714292537,1.0,67.48966658,67.48966658,9.0,37.04128799328236,37.04128799328236,0.30523550173316427
Optimize database performance,Data Engineer,01c8c0ef,Data Scientist,3.6470588235294117,1,67,DATA SCIENTIST,2 tahun 2 bulan,SENIOR,26,77.0315563725,92.0,96.35416667,6.32783673,1.1,82.53917202,82.53917202,3.0,45.45987881765882,45.45987881765882,0.5382506451153917
Optimize database performance,Data Engineer,01d1846b,Data Analyst,2.411764705882353,0,77,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,76.130287115,84.0,91.92708333,7.89858338,1.0,70.77981892,70.77981892,2.0,38.646833439364705,38.646833439364705,0.34967481588088206
Optimize database performance,Data Engineer,03ad7f49,Data Scientist,1.6470588235294117,2,91,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,75.1958741829,90.0,0.0,4.519739335,1.0,70.74391915,70.74391915,2.0,38.26839479655882,38.26839479655882,0.33920014898539014
Optimize database performance,Data Engineer,0514ff91,Data Scientist,1.8235294117647058,0,37,DATA SCIENTIST,3 tahun 4 bulan,MIDDLE,40,75.6379551821,90.0,100.0,11.44256681,1.0,74.661971,74.661971,4.0,40.42790345352941,40.42790345352941,0.3989724113314976
Optimize database performance,Data Engineer,056cd3f9,Data Engineer,3.8823529411764706,3,48,DATA ENGINEER,7 tahun 7 bulan,SENIOR,91,80.4681314192,90.0,34.22459893,5.168397654,1.3,94.26532683,94.26532683,0.0,51.78532910225295,62.14239492270354,1.0
Optimize database performance,Data Engineer,05eed8dc,Data Engineer,3.823529411764706,3,49,DATA ENGINEER,2 tahun 5 bulan,MIDDLE,29,62.7957662233,95.0,99.21875,8.595362988,1.2,87.48866032,87.48866032,8.0,48.16604879312941,57.799258551755294,0.8797878926156232
Optimize database performance,Data Engineer,106760ca,Data Engineer,5.0,1,21,DATA ENGINEER,1 tahun 11 bulan,MIDDLE,23,71.4513888888,91.25,100.0,8.016044212,1.2,88.25251765,88.25251765,3.0,49.123834354500005,58.948601225400004,0.9116001345313564
Optimize database performance,Data Engineer,123117c9,Data Analyst,1.6470588235294117,2,32,DATA ANALYST,4 tahun 2 bulan,MIDDLE,50,70.4449813258,95.0,100.0,3.648580437,1.0,74.43733436,74.43733436,2.0,40.22590485785882,40.22590485785882,0.39338136495389
Optimize database performance,Data Engineer,14d4dbd6,Data Analyst,1.4705882352941178,2,108,DATA ANALYST,4 tahun 2 bulan,JUNIOR,50,79.6974498133,80.5,98.4375,3.111615146,1.0,69.81056917,69.81056917,9.0,37.69077813068823,37.69077813068823,0.3232125053255892
Optimize database performance,Data Engineer,1551c5ff,Data Analyst,1.5294117647058822,2,66,DATA ANALYST,2 tahun 5 bulan,JUNIOR,29,79.0374358075,90.0,100.0,15.2788331,1.0,76.22782609,76.22782609,2.0,41.11957135711177,41.11957135711177,0.4181168381231471
Optimize database performance,Data Engineer,1667415a,Data Analyst,2.823529411764706,0,50,DATA ANALYST,4 tahun 1 bulan,JUNIOR,49,73.4773576096,90.0,100.0,10.26693491,1.0,73.85696587,73.85696587,1.0,40.471250734629415,40.471250734629415,0.4001722051130769
Optimize database performance,Data Engineer,1672e04a,Data Analyst,3.6470588235294117,3,41,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,69.8277310925,86.0,100.0,7.456011595,1.0,70.40596081,70.40596081,4.0,39.02927687635882,39.02927687635882,0.3602603300323406
Optimize database performance,Data Engineer,17466c54,Data Analyst,1.8235294117647058,2,11,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,49.8728816529,90.0,100.0,7.676082801,1.0,66.60685575,66.60685575,0.0,36.15869237102941,36.15869237102941,0.28080645538109505
Optimize database performance,Data Engineer,1893af41,Data Analyst,1.9411764705882353,2,103,DATA SCIENTIST,1 tahun 1 bulan,JUNIOR,13,37.5269607842,98.0,29.01069519,0.0,1.0,62.25313576,62.25313576,3.0,33.90651489397647,33.90651489397647,0.21846924613959665
Optimize database performance,Data Engineer,1dbecdbe,Data Scientist,1.9411764705882353,0,4,DATA SCIENTIST,2 tahun 3 bulan,JUNIOR,27,85.3527602713,90.0,99.30555556,6.414697312,1.0,76.68127695,76.68127695,5.0,41.55342972467647,41.55342972467647,0.43012544762023075
Optimize database performance,Data Engineer,29e9efd9,Data Engineer,4.0588235294117645,3,61,DATA ENGINEER,3 tahun 1 bulan,MIDDLE,37,72.8804563492,94.0,99.30555556,9.72908414,1.2,90.62742563,90.62742563,0.0,49.940182642723535,59.92821917126824,0.9387146268351436
Optimize database performance,Data Engineer,2d801262,Data Analyst,3.0588235294117645,0,9,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,80.3460259104,90.0,95.74652778,10.27336667,1.1,83.12594823,83.12594823,9.0,45.494399620723534,45.494399620723534,0.5392061339903829
Optimize database performance,Data Engineer,31e8a51f,Data Scientist,2.2941176470588234,0,98,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,52.8933765175,90.0,65.10695187,6.407601293,1.0,64.07121964,64.07121964,0.0,35.035981703317645,35.035981703317645,0.24973135116577766
Optimize database performance,Data Engineer,3350383a,Artificial Intelligence Engineer,4.176470588235294,1,30,AI ENGINEER,3 tahun 9 bulan,MIDDLE,45,54.1797239725,95.5,96.44097222,11.49637749,1.3,92.17002068,92.17002068,0.0,50.81305213687059,50.81305213687059,0.6864192014151254
Optimize database performance,Data Engineer,365fc87a,Data Analyst,2.235294117647059,0,110,DATA ANALYST,2 tahun 5 bulan,BASIC,29,80.8585434175,90.0,8.155080214,6.607477284,1.0,72.88466719,72.88466719,3.0,39.67946184599412,39.67946184599412,0.3782565656357926
Optimize database performance,Data Engineer,36cf70f2,Artificial Intelligence Engineer,3.235294117647059,1,58,AI ENGINEER,2 tahun 5 bulan,MIDDLE,29,43.5532358775,89.5,100.0,11.83988942,1.3,84.69716654,84.69716654,4.0,46.41008650149412,46.41008650149412,0.5645511013687904
Optimize database performance,Data Engineer,3951d86b,Data Scientist,4.529411764705882,1,78,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,55.4426062092,95.0,100.0,4.279280813,1.0,70.17243405,70.17243405,0.0,39.320213575911765,39.320213575911765,0.36831306215529686
Optimize database performance,Data Engineer,39c4596a,Data Scientist,2.4705882352941178,0,42,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,60.7098506071,80.0,97.91666667,4.694561364,1.0,64.25018915,64.25018915,0.0,35.21377672008824,35.21377672008824,0.25465247540019065
Optimize database performance,Data Engineer,3cac7e99,Data Scientist,2.3529411764705883,0,88,DATA SCIENTIST,10 tahun 2 bulan,SENIOR,122,88.3660831,98.0,34.22459893,51.7318368,1.0,87.21080158,87.21080158,0.0,47.327607190341176,47.327607190341176,0.589946826060481
Optimize database performance,Data Engineer,42e7a026,Data Analyst,3.0588235294117645,0,64,DATA ANALYST,2 tahun 6 bulan,JUNIOR,30,73.5210696779,89.0,99.21875,4.472503523,1.0,72.45268383,72.45268383,2.0,39.83756948872353,39.83756948872353,0.3826327701347384
Optimize database performance,Data Engineer,46fd6e1c,Data Analyst,2.0588235294117645,2,5,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,67.4580357142,90.0,100.0,11.7055718,1.0,72.32438573,72.32438573,0.0,39.299571495723534,39.299571495723534,0.36774171745223316
Optimize database performance,Data Engineer,47d42365,Data Engineer,4.411764705882353,3,53,DATA ENGINEER,4 tahun 4 bulan,JUNIOR,52,71.9768703312,91.5,97.82986111,3.794124597,1.2,87.64556985,87.64556985,3.0,48.525681432264705,58.230817718717645,0.8917328633673162
Optimize database performance,Data Engineer,4cba2f2d,Artificial Intelligence Engineer,2.4705882352941178,0,36,AI ENGINEER,1 tahun 7 bulan,JUNIOR,19,66.0502450979,95.0,100.0,5.817498712,1.2,84.80862745,84.80862745,5.0,46.10974901908824,46.10974901908824,0.5562381683630404
Optimize database performance,Data Engineer,4d57b04b,Data Scientist,2.5294117647058822,0,20,DATA SCIENTIST,3 tahun 11 bulan,MIDDLE,47,60.9976657327,96.5,91.31944444,1.268481508,1.1,78.63807432,78.63807432,0.0,42.86700291901177,42.86700291901177,0.4664833669687769
Optimize database performance,Data Engineer,516J6855,Data Scientist,2.176470588235294,0,46,DATA SCIENTIST,2 tahun 5 bulan,JUNIOR,29,54.7360673438,80.0,96.96180556,11.10881594,1.0,63.41641108,63.41641108,1.0,34.63363904887059,34.63363904887059,0.23859505374135564
Optimize database performance,Data Engineer,528f3560,Data Analyst,1.5294117647058822,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703,0.0,34.78176611941177,34.78176611941177,0.24269500957731333
Optimize database performance,Data Engineer,528f3560,Data Analyst,1.5294117647058822,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703,0.0,34.78176611941177,34.78176611941177,0.24269500957731333
Optimize database performance,Data Engineer,5312eea4,Data Analyst,3.0,3,84,DATA ANALYST,2 tahun 2 bulan,MIDDLE,26,49.7969187675,86.0,92.79513889,46.9198146,1.0,70.0469465,70.0469465,2.0,38.534881645,38.534881645,0.3465761424852996
Optimize database performance,Data Engineer,544a3d1a,Data Scientist,2.3529411764705883,0,62,DATA SCIENTIST,4 tahun 2 bulan,MIDDLE,50,59.509354575,90.5,100.0,7.234474611,1.0,69.58669591,69.58669591,15.0,37.986831185241186,37.986831185241186,0.33140685119588076
