Responsibilities,Role,UNIQUE ID,Role Person,Avg_SkillScore,Cluster,NO,ROLE,LAMA KERJA BERJALAN,GRADE,Durasi Bulan,"Technical Score (29,06%)","Personal Evaluation Score (49,17%)","Discipline Score (15,06%)",Development Score (7%),Expert Judgement,Capability Score,scoring_eval
Perform machine learning analysis,Data Scientist,7176fcb0,Data Engineer,1.3076923076923077,3,104,DATA ENGINEER,7 tahun 0 bulan,SENIOR,84,75.0633578433,80.0,33.82352941,7.122781583,1.2,79.20577781,79.20577781
Perform machine learning analysis,Data Scientist,77571f19,Data Analyst,1.0,2,54,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,77.8103933242,100.0,100.0,5.536442394,1.0,79.32087607,79.32087607
Perform machine learning analysis,Data Scientist,7L762383,Data Analyst,2.4615384615384617,0,59,DATA ANALYST,1 tahun 10 bulan,MIDDLE,22,63.2588118579,88.5,94.96527778,2.554920958,1.0,68.65055253,68.65055253
Perform machine learning analysis,Data Scientist,7b6d04c9,Data Analyst,2.230769230769231,3,2,DATA ANALYST,4 tahun 5 bulan,MIDDLE,53,73.2388159429,86.0,100.0,4.742239915,1.0,70.9884555,70.9884555
Perform machine learning analysis,Data Scientist,7ba9df08,Data Analyst,1.7692307692307692,0,25,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,56.631039916,92.5,96.35416667,0.0,1.2,82.079429,82.079429
Perform machine learning analysis,Data Scientist,7d317bd2,Data Scientist,1.0769230769230769,2,90,DATA ANALYST,4 tahun 4 bulan,JUNIOR,52,63.7458566762,86.5,86.37152778,3.794124597,1.0,67.4194445,67.4194445
Perform machine learning analysis,Data Scientist,7dc30989,Data Scientist,4.0,1,73,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,92.1873832863,90.0,0.0,8.045322081,1.0,76.69106422,76.69106422
Perform machine learning analysis,Data Scientist,7fe7bd2c,Data Scientist,3.0,0,65,DATA SCIENTIST,2 tahun 2 bulan,JUNIOR,26,39.5228291321,89.5,99.30555556,6.121971713,1.0,63.07245784,63.07245784
Perform machine learning analysis,Data Scientist,8126543f,Data Scientist,2.8461538461538463,0,85,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,63.1813433708,90.0,99.30555556,6.700326893,1.0,70.28096361,70.28096361
Perform machine learning analysis,Data Scientist,8387045b,Data Scientist,4.153846153846154,1,69,DATA SCIENTIST,4 tahun 4 bulan,MIDDLE,52,85.768554505,94.0,98.61111111,53.90204421,1.2,99.0,99.0
Perform machine learning analysis,Data Scientist,859bd42e,Data Scientist,3.076923076923077,0,95,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,91.9510387488,95.0,100.0,9.232623263,1.0,81.52852324,81.52852324
Perform machine learning analysis,Data Scientist,85e8c8f1,Data Scientist,3.1538461538461537,0,105,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,86.9119456117,93.0,100.0,3.409887033,1.1,86.02380765,86.02380765
Perform machine learning analysis,Data Scientist,8K760816,Data Analyst,2.076923076923077,0,15,DATA ANALYST,2 tahun 8 bulan,MIDDLE,32,52.4918446546,98.5,100.0,3.455357726,1.0,70.91183125,70.91183125
Perform machine learning analysis,Data Scientist,9ab9d681,Data Scientist,3.923076923076923,1,18,DATA SCIENTIST,3 tahun 0 bulan,MIDDLE,36,31.3339898458,92.0,100.0,52.63227356,1.0,68.97507879,68.97507879
Perform machine learning analysis,Data Scientist,a016ffe0,Data Scientist,3.6923076923076925,1,26,DATA SCIENTIST,3 tahun 1 bulan,MIDDLE,37,82.0345763308,64.0,34.49197861,6.239432544,1.2,71.75887324,71.75887324
Perform machine learning analysis,Data Scientist,a20ce132,Data Analyst,3.6923076923076925,1,22,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,84.2864145654,95.0,98.61111111,10.2440888,1.2,95.23244671,95.23244671
Perform machine learning analysis,Data Scientist,a77b4e68,Data Scientist,1.4615384615384615,2,80,MGT,2 tahun 5 bulan,-,29,80.6774626521,90.0,100.0,29.57650728,1.0,78.85832029,78.85832029
Perform machine learning analysis,Data Scientist,a9fcd0c5,Data Analyst,1.3076923076923077,2,23,DATA ANALYST,2 tahun 1 bulan,MIDDLE,25,86.9994864617,91.5,100.0,7.075545771,1.1,85.847875,85.847875
Perform machine learning analysis,Data Scientist,ae73e946,Data Analyst,1.5384615384615385,2,72,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,83.7572654062,85.0,97.91666667,10.90515878,1.0,74.34235311,74.34235311
Perform machine learning analysis,Data Scientist,afb96c1d,Data Analyst,2.3076923076923075,0,19,DATA ANALYST,2 tahun 8 bulan,JUNIOR,32,77.4700746967,84.5,100.0,6.630101873,1.0,71.7649257,71.7649257
Perform machine learning analysis,Data Scientist,aff5a1f7,Data Engineer,2.0,3,96,DATA ENGINEER,2 tahun 7 bulan,JUNIOR,31,69.9306139125,90.0,98.61111111,7.174163182,1.2,86.72069722,86.72069722
Perform machine learning analysis,Data Scientist,b0519d51,Data Scientist,2.4615384615384617,0,43,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,66.8638392858,92.0,99.30555556,4.723839233,1.1,79.24054742,79.24054742
Perform machine learning analysis,Data Scientist,b7ddf289,Artificial Intelligence Engineer,3.1538461538461537,1,44,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,78.282819795,95.0,100.0,11.82325385,1.0,77.94660283,77.94660283
Perform machine learning analysis,Data Scientist,be2d891b,Data Scientist,3.6923076923076925,1,14,AI ENGINEER,2 tahun 3 bulan,JUNIOR,27,70.2197654063,95.0,0.0,0.33375087,1.3,92.33751534,92.33751534
Perform machine learning analysis,Data Scientist,beb45f59,Data Analyst,1.3076923076923077,2,68,DATA ANALYST,3 tahun 4 bulan,MIDDLE,40,86.1330823996,80.0,98.61111111,6.436879162,1.0,71.94756403,71.94756403
Perform machine learning analysis,Data Scientist,c0b0190c,Data Analyst,3.5384615384615383,1,17,DATA SCIENTIST,6 tahun 5 bulan,MIDDLE,77,29.2835988563,84.0,22.19251337,4.068139436,1.0,53.16264673,53.16264673
Perform machine learning analysis,Data Scientist,c13b7f6c,Data Analyst,1.6153846153846154,2,34,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,87.4991246496,90.0,100.0,12.60600857,1.0,78.2842696,78.2842696
Perform machine learning analysis,Data Scientist,c4acf473,Data Analyst,1.0769230769230769,3,107,DATA ANALYST,2 tahun 9 bulan,JUNIOR,33,79.9589169,86.5,93.31597222,0.0,1.0,72.02498398,72.02498398
Perform machine learning analysis,Data Scientist,c5c364b3,Data Analyst,1.9230769230769231,0,60,DATA ANALYST,1 tahun 1 bulan,JUNIOR,13,40.932846055,100.0,16.57754011,1.742317797,1.0,64.65542017,64.65542017
Perform machine learning analysis,Data Scientist,c615b19e,Data Engineer,2.6153846153846154,3,63,DATA SCIENTIST,4 tahun 4 bulan,JUNIOR,52,71.0338060221,88.0,96.52777778,3.953496176,1.0,70.97960925,70.97960925
Perform machine learning analysis,Data Scientist,ccc8525a,Data Scientist,3.6153846153846154,1,47,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,75.7084500467,90.0,0.0,0.0,1.0,70.11863666,70.11863666
Perform machine learning analysis,Data Scientist,cdb6bf28,Artificial Intelligence Engineer,4.615384615384615,1,6,AI ENGINEER,7 tahun 1 bulan,MIDDLE,85,81.6822187204,91.0,0.0,3.667866596,1.3,95.09100733,95.09100733
Perform machine learning analysis,Data Scientist,cf9338b5,Data Scientist,2.4615384615384617,0,74,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,82.0043154762,90.0,35.29411765,3.321482848,1.0,72.67275856,72.67275856
Perform machine learning analysis,Data Scientist,d08b974d,Data Analyst,1.8461538461538463,0,86,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,58.8772058825,93.5,97.91666667,0.871158899,1.0,69.7799626,69.7799626
Perform machine learning analysis,Data Scientist,d8c9672c,Data Analyst,3.5384615384615383,1,82,DATA ANALYST,2 tahun 4 bulan,MIDDLE,28,73.7417775442,90.5,95.05208333,9.595209262,1.0,73.7469197,73.7469197
Perform machine learning analysis,Data Scientist,ecc200ca,Data Engineer,1.6153846153846154,3,56,DATA ENGINEER,1 tahun 9 bulan,MIDDLE,21,71.0850840338,89.0,99.30555556,5.758942974,1.2,86.333236,86.333236
Perform machine learning analysis,Data Scientist,eed0f189,Data Analyst,1.9230769230769231,3,45,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,69.240079365,96.0,70.49910873,48.01347408,1.0,79.53001534,79.53001534
Perform machine learning analysis,Data Scientist,f007ee36,Artificial Intelligence Engineer,3.4615384615384617,0,70,AI ENGINEER,2 tahun 0 bulan,MIDDLE,24,40.1500350142,90.0,99.30555556,2.332863117,1.3,81.80872206,81.80872206
Perform machine learning analysis,Data Scientist,f2f08a05,Data Engineer,1.0,3,94,DATA ENGINEER,2 tahun 5 bulan,JUNIOR,29,59.4675711954,87.0,99.30555556,7.027424482,1.2,81.33092925,81.33092925
Perform machine learning analysis,Data Scientist,f6f88029,Data Analyst,1.3076923076923077,2,100,MGT,4 tahun 3 bulan,-,51,4.3391106446,90.0,78.20855615,6.010278684,1.0,48.76020407,48.76020407
Perform machine learning analysis,Data Scientist,fbc7621c,Data Scientist,2.1538461538461537,0,93,DATA SCIENTIST,8 tahun 6 bulan,MIDDLE,102,58.3732609713,75.0,100.0,12.17940809,1.0,62.37965806,62.37965806
Perform machine learning analysis,Data Scientist,ff56a859,Data Scientist,3.4615384615384617,0,97,DATA SCIENTIST,4 tahun 3 bulan,JUNIOR,51,71.9907037817,89.5,95.83333333,11.98196147,1.0,73.15820762,73.15820762
Product performance evaluation,Data Analyst,006bac9a,Data Analyst,3.103896103896104,3,7,DATA ANALYST,2 tahun 5 bulan,JUNIOR,29,24.3446545288,90.0,100.0,10.68886874,1.0,59.64183706,59.64183706
Product performance evaluation,Data Analyst,00c74be4,Data Scientist,2.5194805194805197,3,106,DATA SCIENTIST,5 tahun 10 bulan,MIDDLE,70,65.8296276846,90.0,70.58823529,2.714292537,1.0,67.48966658,67.48966658
Product performance evaluation,Data Analyst,01c8c0ef,Data Scientist,3.883116883116883,1,67,DATA SCIENTIST,2 tahun 2 bulan,SENIOR,26,77.0315563725,92.0,96.35416667,6.32783673,1.1,82.53917202,82.53917202
Product performance evaluation,Data Analyst,01d1846b,Data Analyst,3.116883116883117,0,77,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,76.130287115,84.0,91.92708333,7.89858338,1.0,70.77981892,70.77981892
Product performance evaluation,Data Analyst,03ad7f49,Data Scientist,2.675324675324675,2,91,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,75.1958741829,90.0,0.0,4.519739335,1.0,70.74391915,70.74391915
Product performance evaluation,Data Analyst,0514ff91,Data Scientist,3.3506493506493507,0,37,DATA SCIENTIST,3 tahun 4 bulan,MIDDLE,40,75.6379551821,90.0,100.0,11.44256681,1.0,74.661971,74.661971
Product performance evaluation,Data Analyst,056cd3f9,Data Engineer,3.4285714285714284,3,48,DATA ENGINEER,7 tahun 7 bulan,SENIOR,91,80.4681314192,90.0,34.22459893,5.168397654,1.3,94.26532683,94.26532683
Product performance evaluation,Data Analyst,05eed8dc,Data Engineer,2.5974025974025974,3,49,DATA ENGINEER,2 tahun 5 bulan,MIDDLE,29,62.7957662233,95.0,99.21875,8.595362988,1.2,87.48866032,87.48866032
Product performance evaluation,Data Analyst,106760ca,Data Engineer,4.805194805194805,1,21,DATA ENGINEER,1 tahun 11 bulan,MIDDLE,23,71.4513888888,91.25,100.0,8.016044212,1.2,88.25251765,88.25251765
Product performance evaluation,Data Analyst,123117c9,Data Analyst,2.25974025974026,2,32,DATA ANALYST,4 tahun 2 bulan,MIDDLE,50,70.4449813258,95.0,100.0,3.648580437,1.0,74.43733436,74.43733436
Product performance evaluation,Data Analyst,14d4dbd6,Data Analyst,1.5064935064935066,2,108,DATA ANALYST,4 tahun 2 bulan,JUNIOR,50,79.6974498133,80.5,98.4375,3.111615146,1.0,69.81056917,69.81056917
Product performance evaluation,Data Analyst,1551c5ff,Data Analyst,2.2857142857142856,2,66,DATA ANALYST,2 tahun 5 bulan,JUNIOR,29,79.0374358075,90.0,100.0,15.2788331,1.0,76.22782609,76.22782609
Product performance evaluation,Data Analyst,1667415a,Data Analyst,3.207792207792208,0,50,DATA ANALYST,4 tahun 1 bulan,JUNIOR,49,73.4773576096,90.0,100.0,10.26693491,1.0,73.85696587,73.85696587
Product performance evaluation,Data Analyst,1672e04a,Data Analyst,3.5064935064935066,3,41,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,69.8277310925,86.0,100.0,7.456011595,1.0,70.40596081,70.40596081
Product performance evaluation,Data Analyst,17466c54,Data Analyst,2.6623376623376624,2,11,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,49.8728816529,90.0,100.0,7.676082801,1.0,66.60685575,66.60685575
Product performance evaluation,Data Analyst,1893af41,Data Analyst,2.5844155844155843,2,103,DATA SCIENTIST,1 tahun 1 bulan,JUNIOR,13,37.5269607842,98.0,29.01069519,0.0,1.0,62.25313576,62.25313576
Product performance evaluation,Data Analyst,1dbecdbe,Data Scientist,2.5454545454545454,0,4,DATA SCIENTIST,2 tahun 3 bulan,JUNIOR,27,85.3527602713,90.0,99.30555556,6.414697312,1.0,76.68127695,76.68127695
Product performance evaluation,Data Analyst,29e9efd9,Data Engineer,3.051948051948052,3,61,DATA ENGINEER,3 tahun 1 bulan,MIDDLE,37,72.8804563492,94.0,99.30555556,9.72908414,1.2,90.62742563,90.62742563
Product performance evaluation,Data Analyst,2d801262,Data Analyst,3.311688311688312,0,9,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,80.3460259104,90.0,95.74652778,10.27336667,1.1,83.12594823,83.12594823
Product performance evaluation,Data Analyst,31e8a51f,Data Scientist,2.5844155844155843,0,98,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,52.8933765175,90.0,65.10695187,6.407601293,1.0,64.07121964,64.07121964
Product performance evaluation,Data Analyst,3350383a,Artificial Intelligence Engineer,4.363636363636363,1,30,AI ENGINEER,3 tahun 9 bulan,MIDDLE,45,54.1797239725,95.5,96.44097222,11.49637749,1.3,92.17002068,92.17002068
Product performance evaluation,Data Analyst,365fc87a,Data Analyst,2.779220779220779,0,110,DATA ANALYST,2 tahun 5 bulan,BASIC,29,80.8585434175,90.0,8.155080214,6.607477284,1.0,72.88466719,72.88466719
Product performance evaluation,Data Analyst,36cf70f2,Artificial Intelligence Engineer,3.272727272727273,1,58,AI ENGINEER,2 tahun 5 bulan,MIDDLE,29,43.5532358775,89.5,100.0,11.83988942,1.3,84.69716654,84.69716654
Product performance evaluation,Data Analyst,3951d86b,Data Scientist,4.3896103896103895,1,78,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,55.4426062092,95.0,100.0,4.279280813,1.0,70.17243405,70.17243405
Product performance evaluation,Data Analyst,39c4596a,Data Scientist,3.311688311688312,0,42,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,60.7098506071,80.0,97.91666667,4.694561364,1.0,64.25018915,64.25018915
Product performance evaluation,Data Analyst,3cac7e99,Data Scientist,3.2857142857142856,0,88,DATA SCIENTIST,10 tahun 2 bulan,SENIOR,122,88.3660831,98.0,34.22459893,51.7318368,1.0,87.21080158,87.21080158
Product performance evaluation,Data Analyst,42e7a026,Data Analyst,3.2987012987012987,0,64,DATA ANALYST,2 tahun 6 bulan,JUNIOR,30,73.5210696779,89.0,99.21875,4.472503523,1.0,72.45268383,72.45268383
Product performance evaluation,Data Analyst,46fd6e1c,Data Analyst,2.3506493506493507,2,5,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,67.4580357142,90.0,100.0,11.7055718,1.0,72.32438573,72.32438573
Product performance evaluation,Data Analyst,47d42365,Data Engineer,3.5714285714285716,3,53,DATA ENGINEER,4 tahun 4 bulan,JUNIOR,52,71.9768703312,91.5,97.82986111,3.794124597,1.2,87.64556985,87.64556985
Product performance evaluation,Data Analyst,4cba2f2d,Artificial Intelligence Engineer,2.5194805194805197,0,36,AI ENGINEER,1 tahun 7 bulan,JUNIOR,19,66.0502450979,95.0,100.0,5.817498712,1.2,84.80862745,84.80862745
Product performance evaluation,Data Analyst,4d57b04b,Data Scientist,2.8701298701298703,0,20,DATA SCIENTIST,3 tahun 11 bulan,MIDDLE,47,60.9976657327,96.5,91.31944444,1.268481508,1.1,78.63807432,78.63807432
Product performance evaluation,Data Analyst,516J6855,Data Scientist,3.0,0,46,DATA SCIENTIST,2 tahun 5 bulan,JUNIOR,29,54.7360673438,80.0,96.96180556,11.10881594,1.0,63.41641108,63.41641108
Product performance evaluation,Data Analyst,528f3560,Data Analyst,1.87012987012987,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703
Product performance evaluation,Data Analyst,528f3560,Data Analyst,1.87012987012987,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703
Product performance evaluation,Data Analyst,5312eea4,Data Analyst,2.727272727272727,3,84,DATA ANALYST,2 tahun 2 bulan,MIDDLE,26,49.7969187675,86.0,92.79513889,46.9198146,1.0,70.0469465,70.0469465
Product performance evaluation,Data Analyst,544a3d1a,Data Scientist,2.948051948051948,0,62,DATA SCIENTIST,4 tahun 2 bulan,MIDDLE,50,59.509354575,90.5,100.0,7.234474611,1.0,69.58669591,69.58669591
Product performance evaluation,Data Analyst,54b0fc4f,Data Analyst,3.5974025974025974,1,89,DATA ANALYST,2 tahun 2 bulan,MIDDLE,26,71.3084967321,88.5,98.61111111,6.180876807,1.0,71.78045298,71.78045298
Product performance evaluation,Data Analyst,557e30ab,Data Analyst,2.2337662337662336,2,29,DATA ANALYST,3 tahun 5 bulan,MIDDLE,41,53.7861081933,85.0,100.0,4.549017204,1.0,64.81437318,64.81437318
Product performance evaluation,Data Analyst,55b2e646,Data Scientist,3.155844155844156,1,57,AI ENGINEER,3 tahun 0 bulan,JUNIOR,36,50.15589986,90.0,100.0,0.871158899,1.3,85.36316737,85.36316737
Product performance evaluation,Data Analyst,57635c17,Data Analyst,1.896103896103896,2,12,DATA ANALYST,3 tahun 3 bulan,MIDDLE,39,67.5095967558,90.0,99.21875,6.039999292,1.0,71.43352597,71.43352597
Product performance evaluation,Data Analyst,57ecf7ad,Data Analyst,1.0,2,27,MGT,5 tahun 1 bulan,-,61,3.4722222221,90.0,77.54010695,4.326516624,1.0,48.19519238,48.19519238
Product performance evaluation,Data Analyst,5b749bf9,Data Engineer,2.4805194805194803,3,101,DATA ENGINEER,2 tahun 3 bulan,BASIC,27,34.81372549,90.0,86.63101604,10.06283501,1.2,70.83787239,70.83787239
Product performance evaluation,Data Analyst,5d16d190,Data Scientist,3.2987012987012987,0,99,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,62.2739437442,90.0,97.74305556,28.26078997,1.0,73.16053928,73.16053928
Product performance evaluation,Data Analyst,5dc773ce,Artificial Intelligence Engineer,3.675324675324675,0,35,DATA SCIENTIST,4 tahun 4 bulan,MIDDLE,52,72.0571603642,91.0,95.57291667,5.121161842,1.1,80.15052819,80.15052819
Product performance evaluation,Data Analyst,6131e4d7,Data Engineer,4.194805194805195,1,38,DATA ENGINEER,2 tahun 3 bulan,MIDDLE,27,58.5518732492,93.5,99.30555556,10.46636816,1.2,85.46875202,85.46875202
Product performance evaluation,Data Analyst,64S57577,Data Scientist,4.3896103896103895,1,40,DATA SCIENTIST,3 tahun 9 bulan,MIDDLE,45,73.6180643087,84.5,89.32291667,3.982774045,1.0,69.5311892,69.5311892
Product performance evaluation,Data Analyst,65054asd,Data Analyst,2.3506493506493507,2,10,DATA ANALYST,3 tahun 4 bulan,JUNIOR,40,70.5590744629,99.0,0.0,4.917061944,1.0,73.99273476,73.99273476
Product performance evaluation,Data Analyst,66d21701,Data Analyst,3.7532467532467533,0,33,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,63.8499212188,81.5,83.07291667,3.823402466,1.0,64.77440963,64.77440963
Product performance evaluation,Data Analyst,6de6b041,Data Scientist,3.0,3,16,DATA SCIENTIST,4 tahun 0 bulan,MIDDLE,48,59.6452497667,90.0,100.0,7.186353322,1.1,76.3103827,76.3103827
Product performance evaluation,Data Analyst,6e0778a1,Data Scientist,3.142857142857143,0,92,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,54.5927141687,70.0,97.91666667,4.665283496,1.0,57.55075558,57.55075558
Product performance evaluation,Data Analyst,6fb8c1a0,Data Scientist,3.272727272727273,3,75,DATA SCIENTIST,3 tahun 0 bulan,BASIC,36,61.1916404063,98.0,0.0,3.823402466,1.0,70.34689224,70.34689224
Product performance evaluation,Data Analyst,7176fcb0,Data Engineer,3.6103896103896105,3,104,DATA ENGINEER,7 tahun 0 bulan,SENIOR,84,75.0633578433,80.0,33.82352941,7.122781583,1.2,79.20577781,79.20577781
Product performance evaluation,Data Analyst,77571f19,Data Analyst,2.0,2,54,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,77.8103933242,100.0,100.0,5.536442394,1.0,79.32087607,79.32087607
Product performance evaluation,Data Analyst,7L762383,Data Analyst,3.7662337662337664,0,59,DATA ANALYST,1 tahun 10 bulan,MIDDLE,22,63.2588118579,88.5,94.96527778,2.554920958,1.0,68.65055253,68.65055253
Product performance evaluation,Data Analyst,7b6d04c9,Data Analyst,3.155844155844156,3,2,DATA ANALYST,4 tahun 5 bulan,MIDDLE,53,73.2388159429,86.0,100.0,4.742239915,1.0,70.9884555,70.9884555
Product performance evaluation,Data Analyst,7ba9df08,Data Analyst,4.025974025974026,0,25,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,56.631039916,92.5,96.35416667,0.0,1.2,82.079429,82.079429
Product performance evaluation,Data Analyst,7d317bd2,Data Scientist,1.2987012987012987,2,90,DATA ANALYST,4 tahun 4 bulan,JUNIOR,52,63.7458566762,86.5,86.37152778,3.794124597,1.0,67.4194445,67.4194445
Product performance evaluation,Data Analyst,7dc30989,Data Scientist,3.6363636363636362,1,73,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,92.1873832863,90.0,0.0,8.045322081,1.0,76.69106422,76.69106422
Product performance evaluation,Data Analyst,7fe7bd2c,Data Scientist,3.1298701298701297,0,65,DATA SCIENTIST,2 tahun 2 bulan,JUNIOR,26,39.5228291321,89.5,99.30555556,6.121971713,1.0,63.07245784,63.07245784
